itemID,entryLength,itemClassID,itemSubClassID,name1,name2,name3,name4,itemDisplayID,qualityID,typeBinFlag,buyPrice,sellPrice,inventorySlotID,classBinFlag,raceBinFlag,itemLevel,requiredLevel,requiredSkillID,requiredSkillLevel,requiredSpellID,requiredRankID,requiredUnknownRank,requiredFactionID,requiredFactionLevel,stackUnique,stackAmount,containerSlots,stat1ID,stat1Value,stat2ID,stat2Value,stat3ID,stat3Value,stat4ID,stat4Value,stat5ID,stat5Value,stat6ID,stat6Value,stat7ID,stat7Value,stat8ID,stat8Value,stat9ID,stat9Value,stat10ID,stat10Value,damage1Min,damage1Max,damage1TypeID,damage2Min,damage2Max,damage2TypeID,damage3Min,damage3Max,damage3TypeID,damage4Min,damage4Max,damage4TypeID,damage5Min,damage5Max,damage5TypeID,resistPhysical,resistHoly,resistFire,resistNature,resistFrost,resistShadow,resistArcane,weaponDelay,ammoType,rangeModifier,spell1ID,spell1TriggerID,spell1Charges,spell1Cooldown,spell1CategoryID,spell1CategoryCooldown,spell2ID,spell2TriggerID,spell2Charges,spell2Cooldown,spell2CategoryID,spell2CategoryCooldown,spell3ID,spell3TriggerID,spell3Charges,spell3Cooldown,spell3CategoryID,spell3CategoryCooldown,spell4ID,spell4TriggerID,spell4Charges,spell4Cooldown,spell4CategoryID,spell4CategoryCooldown,spell5ID,spell5TriggerID,spell5Charges,spell5Cooldown,spell5CategoryID,spell5CategoryCooldown,bondID,description,bookTextID,bookPages,bookStationaryID,beginQuestID,lockPickTalent,materialID,sheathID,randomPropertyID,blockValue,itemSetID,durabilityValue,itemAreaID,itemMapID,bagFamily
18966,640,15,2,Leatherback Snapjaw,Leatherback Snapjaw,Leatherback Snapjaw,Leatherback Snapjaw,18051,1,0,400,100,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46498,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,"Turtles are feared by the naga, who consider them bad luck and give them a wide berth on the shores of Azshara.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
18967,616,15,2,Olive Snapjaw,Olive Snapjaw,Olive Snapjaw,Olive Snapjaw,18048,1,0,400,100,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46498,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,"Turtles are feared by the naga, who consider them bad luck and give them a wide berth on the shores of Azshara.",0,0,0,0,0,0,0,0,0,0,0,0,0,0
18969,525,12,0,Pristine Yeti Hide,Pristine Yeti Hide,Pristine Yeti Hide,Pristine Yeti Hide,7347,1,2048,0,0,0,-1,-1,40,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,7735,0,0,0,0,0,0,0,0,0,0
18972,521,12,0,Perfect Yeti Hide,Perfect Yeti Hide,Perfect Yeti Hide,Perfect Yeti Hide,7347,1,2048,0,0,0,-1,-1,40,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,7738,0,0,0,0,0,0,0,0,0,0
18984,569,4,0,Dimensional Ripper - Everlook,Dimensional Ripper - Everlook,Dimensional Ripper - Everlook,Dimensional Ripper - Everlook,31423,2,64,20000,5000,12,-1,-1,55,0,202,260,20222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23442,0,0,14400000,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18986,581,4,0,Ultrasafe Transporter: Gadgetzan,Ultrasafe Transporter: Gadgetzan,Ultrasafe Transporter: Gadgetzan,Ultrasafe Transporter: Gadgetzan,31425,2,64,20000,5000,12,-1,-1,52,0,202,260,20219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23453,0,0,14400000,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18987,569,12,0,Blackhand's Command,Blackhand's Command,Blackhand's Command,Blackhand's Command,16161,1,2048,0,0,0,-1,-1,55,55,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,A letter of command from Rend Blackhand.,0,0,0,7761,0,0,0,0,0,0,0,0,0,0
19002,590,12,0,Head of Nefarian (Horde),Head of Nefarian (Horde),Head of Nefarian (Horde),Head of Nefarian (Horde),31434,4,0,0,0,0,-1,-1,60,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,The head of Nefarian: Brood of Deathwing.,0,0,0,7783,0,0,0,0,0,0,0,0,0,0
19003,602,12,0,Head of Nefarian (Alliance),Head of Nefarian (Alliance),Head of Nefarian (Alliance),Head of Nefarian (Alliance),31434,4,0,0,0,0,2047,-1,60,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,The head of Nefarian: Brood of Deathwing.,0,0,0,7781,0,-1,0,0,0,0,0,0,0,0
19004,521,0,0,Minor Healthstone,Minor Healthstone,Minor Healthstone,Minor Healthstone,68816,1,2,0,0,0,2047,-1,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23468,0,-1,0,1153,120000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19005,521,0,0,Minor Healthstone,Minor Healthstone,Minor Healthstone,Minor Healthstone,8026,1,2,0,0,0,-1,-1,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23469,0,-1,0,1153,120000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19006,525,0,0,Lesser Healthstone,Lesser Healthstone,Lesser Healthstone,Lesser Healthstone,68814,1,2,0,0,0,2047,-1,22,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23470,0,-1,0,1153,120000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19007,525,0,0,Lesser Healthstone,Lesser Healthstone,Lesser Healthstone,Lesser Healthstone,8026,1,2,0,0,0,-1,-1,22,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23471,0,-1,0,1153,120000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19008,497,0,0,Healthstone,Healthstone,Healthstone,Healthstone,68812,1,2,0,0,0,-1,-1,34,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23472,0,-1,0,1153,120000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19009,497,0,0,Healthstone,Healthstone,Healthstone,Healthstone,8026,1,2,0,0,0,-1,-1,34,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23473,0,-1,0,1153,120000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19010,529,0,0,Greater Healthstone,Greater Healthstone,Greater Healthstone,Greater Healthstone,68810,1,2,0,0,0,-1,-1,46,36,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23474,0,-1,0,1153,120000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19011,529,0,0,Greater Healthstone,Greater Healthstone,Greater Healthstone,Greater Healthstone,8026,1,2,0,0,0,-1,-1,46,36,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23475,0,-1,0,1153,120000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19012,521,0,0,Major Healthstone,Major Healthstone,Major Healthstone,Major Healthstone,68808,1,2,0,0,0,-1,-1,58,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23476,0,-1,0,1153,120000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19013,521,0,0,Major Healthstone,Major Healthstone,Major Healthstone,Major Healthstone,8026,1,2,0,0,0,-1,-1,58,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23477,0,-1,0,1153,120000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19016,521,12,0,Vessel of Rebirth,Vessel of Rebirth,Vessel of Rebirth,Vessel of Rebirth,20784,5,0,0,0,0,2047,-1,70,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,7785,0,-1,0,0,0,0,0,0,0,0
19017,545,12,0,Essence of the Firelord,Essence of the Firelord,Essence of the Firelord,Essence of the Firelord,30913,5,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19018,553,12,0,Dormant Wind Kissed Blade,Dormant Wind Kissed Blade,Dormant Wind Kissed Blade,Dormant Wind Kissed Blade,20872,5,0,0,0,0,2047,-1,80,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,7787,0,-1,0,0,0,0,0,0,0,0
19019,629,2,7,"Thunderfury, Blessed Blade of the Windseeker","Thunderfury, Blessed Blade of the Windseeker","Thunderfury, Blessed Blade of the Windseeker","Thunderfury, Blessed Blade of the Windseeker",30606,5,0,1276777,255355,13,-1,-1,80,0,0,0,0,0,0,0,0,1,1,0,3,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,115.0,0,16.0,30.0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,8,9,0,0,0,1900,0,0.0,21992,2,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,1,1,0,0,0,125,0,0,0
19020,565,12,0,Camp Mojache Zukk'ash Report,Camp Mojache Zukk'ash Report,Camp Mojache Zukk'ash Report,Camp Mojache Zukk'ash Report,1301,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19022,604,2,20,Nat Pagle's Extreme Angler FC-5000,Nat Pagle's Extreme Angler FC-5000,Nat Pagle's Extreme Angler FC-5000,Nat Pagle's Extreme Angler FC-5000,20619,2,0,142900,28580,17,-1,-1,50,0,356,100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,140.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3000,0,3.0,8082,1,0,0,38,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Limited Edition,0,0,0,0,0,0,1,0,0,0,55,0,0,0
19023,525,12,0,Katoom's Best Lure,Katoom's Best Lure,Katoom's Best Lure,Katoom's Best Lure,18098,1,2048,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19024,525,4,0,Arena Grand Master,Arena Grand Master,Arena Grand Master,Arena Grand Master,31499,3,64,40124,10031,12,-1,-1,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,13669,1,0,0,0,0,23506,0,0,1800000,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19025,505,12,0,Skylord Plume,Skylord Plume,Skylord Plume,Skylord Plume,31500,1,2048,0,0,0,2047,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
19026,533,0,0,Snake Burst Firework,Snake Burst Firework,Snake Burst Firework,Snake Burst Firework,18070,1,0,1000,1,0,-1,-1,50,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,11544,0,-1,1000,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19027,577,9,3,Schematic: Snake Burst Firework,Schematic: Snake Burst Firework,Schematic: Snake Burst Firework,Schematic: Snake Burst Firework,1102,1,64,5000,1250,0,-1,-1,50,0,202,250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23508,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19028,505,4,0,Elegant Dress,Elegant Dress,Elegant Dress,Elegant Dress,15966,1,0,5393,1078,20,-1,-1,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,0
19029,571,15,4,Frostwolf Howler,Frostwolf Howler,Frostwolf Howler,Frostwolf Howler,31511,4,64,100000,0,0,-1,434,60,60,762,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46499,0,0,-1,330,3000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,Raised in the Alterac Mountains by the Frostwolf Clan.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19030,549,15,4,Stormpike Battle Charger,Stormpike Battle Charger,Stormpike Battle Charger,Stormpike Battle Charger,17343,4,64,100000,0,0,-1,589,60,60,762,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,46499,0,0,0,330,3000,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19031,573,4,0,Frostwolf Battle Tabard,Frostwolf Battle Tabard,Frostwolf Battle Tabard,Frostwolf Battle Tabard,31527,1,0,10000,2500,19,-1,434,20,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,A symbol of Frostwolf pride.,0,0,0,0,0,7,0,0,0,0,0,0,0,0
19032,640,4,0,Stormpike Battle Tabard,Stormpike Battle Tabard,Stormpike Battle Tabard,Stormpike Battle Tabard,31528,1,0,10000,2500,19,-1,589,20,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,"The mark of the Stormpike Guard, a reminder of dwarven courage in the snowy valleys of Alterac.",0,0,0,0,0,7,0,0,0,0,0,0,0,0
19033,537,12,0,Slagtree's Lost Tools,Slagtree's Lost Tools,Slagtree's Lost Tools,Slagtree's Lost Tools,31515,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19034,501,12,0,Lard's Lunch,Lard's Lunch,Lard's Lunch,Lard's Lunch,31516,1,2048,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19035,565,15,0,Lard's Special Picnic Basket,Lard's Special Picnic Basket,Lard's Special Picnic Basket,Lard's Special Picnic Basket,12333,2,4,1000,250,0,-1,-1,50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19036,577,12,0,Final Message to the Wildhammer,Final Message to the Wildhammer,Final Message to the Wildhammer,Final Message to the Wildhammer,31521,1,64,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,23514,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19037,541,4,4,Emerald Peak Spaulders,Emerald Peak Spaulders,Emerald Peak Spaulders,Emerald Peak Spaulders,31523,2,0,29389,5877,3,-1,-1,48,0,0,0,0,0,0,0,0,0,1,0,3,6,7,10,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,347,0,0,0,0,0,0,0,0,0.0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,6,0,0,0,0,70,0,0,0
19038,517,4,0,Ring of Subtlety,Ring of Subtlety,Ring of Subtlety,Ring of Subtlety,224,2,0,44581,11145,11,-1,-1,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,21619,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,,0,0,0,0,0,3,0,0,0,0,0,0,0,0
