id,reputationIdx,repRaceMask_1,repRaceMask_2,repRaceMask_3,repRaceMask_4,repClassMask_1,repClassMask_2,repClassMask_3,repClassMask_4,repBase_1,repBase_2,repBase_3,repBase_4,repFlags_1,repFlags_2,repFlags_3,repFlags_4,parentFactionId,name_enUS,name_koKR,name_frFR,name_deDE,name_zhCN,name_ruRU,name_esES,name_ptPT,nameMask,description_enUS,description_koKR,description_frFR,description_deDE,description_zhCN,description_ruRU,description_esES,description_ptPT,descriptionMask
575,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Furbolg, Uncorrupted",,,Furbolg - Unkorrumpiert,未堕落的熊怪,"Фурболг, Неиспорченный","Fúrbolg, Incorrupto","Pelurso, Não Corrompido",4128894,,,,,,,,,4128876
576,35,1023,0,0,0,0,0,0,0,-3500,0,0,0,2,0,0,0,0,Timbermaw Hold,,,Holzschlundfeste,木喉要塞,Древобрюхи,Bastión Fauces de Madera,Domínio dos Presamatos,4128894,"As the last uncorrupted furbolg tribe, the Timbermaw seek to preserve their spiritual ways and end the suffering of their brethren.",,,Als letzter unverdorbener Stamm der Furbolgs bemühen sich die Holzschlund um den Erhalt ihrer spirituellen Lebensweise und das Ende des Leidens ihrer Brüder.,作为最后一支尚未堕落的熊怪部族，木喉部族正致力于保留他们那种独特的精神修行之道，并试图终结其他熊怪部族的痛苦。,"Древобрюхи – единственное племя фурболгов, сумевшее избежать Порчи. Представители этого племени хранят традиции своего народа и стремятся прекратить мучения своих братьев.","Como la última tribu fúrbolg no corrompida, Los Faucedraco buscan preservar sus costumbres espirituales y acabar con el sufrimiento de sus hermanos.","Como a última tribo de furbolgs não corrompidos, os Presamatos buscam preservar suas tradições espirituais e acabar com o sofrimento de seus irmãos.",4128894
577,28,1023,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,169,Everlook,,,Ewige Warte,永望镇,Круговзор,Vista Eterna,Visteterna,4128894,This trading post is run by the goblins of the Steamwheedle Cartel and it sits in the crossroads of Winterspring's main trade routes.,,,Dieser Handelsposten wird von Goblins des Dampfdüsenkartells betrieben und liegt an den wichtigsten Handelswegen von Winterquell.,热砂财团经营之下的一座贸易城市，坐落于冬泉谷的两条主要干道的交叉处。,"Торговый пост Картеля Хитрой Шестеренки, расположенный на перекрестке основных торговых путей Зимних Ключей.",Este puesto de comercio es administrado por los goblins del Cártel Bonvapor y se encuentra en el cruce de las principales rutas comerciales de Cuna del Invierno.,Este posto de comércio é administrado pelos goblins do Cartel Bondebico e está situado no cruzamento das principais rotas comerciais de Hibérnia.,4128894
589,27,434,589,0,0,0,0,0,0,-42000,0,0,0,0,0,0,0,0,Wintersaber Trainers,,,Wintersäbler-Ausbilder,冬刃豹训练师,Укротители Ледопардов,Instructores de Sableinvernales,Treinadores de Sabres-do-inverno,4128894,This small group of reclusive night elves raises and trains wintersabers in the Winterspring area.,,,"Diese kleine, zurückgezogen lebende Gruppe von Nachtelfen züchtet und trainiert Wintersäbler im Gebiet von Winterquell.",这是一些专门在冬泉谷地区驯养冬泉霜刃豹的暗夜精灵。,"Малочисленное и замкнутое сообщество ночных эльфов, занимающихся разведением и дрессировкой ледопардов в Зимних Ключах.",Este pequeño grupo de elfos nocturnos recluidos crece y entrena sableinvernales en el área de Cuna del Invierno.,Este pequeno grupo de elfos noturnos reclusos cria e treina sabres de inverno na região de Hibérnia.,4128894
609,36,1023,40,0,0,479,1024,0,0,0,2000,0,0,0,0,0,0,0,Cenarion Circle,,,Zirkel des Cenarius,塞纳里奥议会,Круг Кенария,Círculo Cenarion,Círculo Cenariano,4128894,The druids of Cenarion Circle are guardians of nature and make their home in tranquil Moonglade.,,,Die Druiden des Zirkels des Cenarius sind Hüter der Natur und haben ihre Heimat im friedvollen Mondhain.,塞纳里奥议会的德鲁伊是自然的守卫者，他们定居于宁静的月光林地。,"Друиды Круга Кенария, стоящие на страже природы, избрали своим домом Лунную Поляну.",Los druidas del Círculo Cenarion son guardianes de la naturaleza y tienen su hogar en el tranquilo Claro de la Luna.,Os druidas do Círculo Cenariano são guardiões da natureza e estabeleceram seu lar no tranquilo Clareira da Lua.,4128894
629,37,1023,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,Shatterspear Trolls,,,Schattenspeer-Trolle,断矛巨魔,Тролли из племени Пронзающего Копья,Trols Rompelanzas,Trolls Lança Partida,4128894,,,,,,,,,4128876
630,38,434,589,0,0,0,0,0,0,0,-42000,0,0,0,0,0,0,0,Ravasaur Trainers,,,Ravasaurus-Ausbilder,暴掠龙训练师,Дрессировщики Равазавров,Instructores de Ravasaurios,Treinadores de Ravassauros,4128894,,,,,,,,,4128876
649,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Majordomo Executus,,,Majordomus Exekutus,管理者埃克索图斯,Мажордом Экзекутус,Mayordomo Executus,Senescal Executus,4128894,,,,,,,,,4128876
669,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beast - Carrion Bird,,,Wildtier - Aasvogel,野兽 - 食腐鸟,Животное: Падальщик,Bestia: Pájaro Carroñero,Fera - Ave Carniceira,4128894,,,,,,,,,4128876
670,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beast - Cat,,,Wildtier - Katze,野兽 - 猫,Животное: Кошка,Bestia: Gato,Fera - Gato,4128894,,,,,,,,,4128876
671,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beast - Crab,,,Wildtier - Krabbe,野兽 - 螃蟹,Животное: Краб,Bestia: Cangrejo,Fera - Caranguejo,4128894,,,,,,,,,4128876
672,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beast - Crocilisk,,,Wildtier - Krokilisk,野兽 - 鳄鱼,Животное: Кроколиск,Bestia: Crocolisco,Fera - Crocolisco,4128894,,,,,,,,,4128876
673,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beast - Hyena,,,Wildtier - Hyäne,野兽 - 土狼,Животное: Гиена,Bestia: Hiena,Fera - Hiena,4128894,,,,,,,,,4128876
674,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beast - Owl,,,Wildtier - Eule,野兽 - 猫头鹰,Животное: Сова,Bestia: Búho,Fera - Coruja,4128894,,,,,,,,,4128876
675,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beast - Scorpid,,,Wildtier - Skorpid,野兽 - 蝎子,Животное: Скорпид,Bestia: Escórpido,Fera - Escorpídeo,4128894,,,,,,,,,4128876
676,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beast - Tallstrider,,,Wildtier - Weitschreiter,野兽 - 陆行鸟,Животное: Долгоног,Bestia: Zancaalta,Fera - Moa,4128894,,,,,,,,,4128876
677,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beast - Turtle,,,Wildtier - Schildkröte,野兽 - 乌龟,Животное: Черепаха,Bestia: Tortuga,Fera - Tartaruga,4128894,,,,,,,,,4128876
678,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beast - Wind Serpent,,,Wildtier - Windnatter,野兽 - 风蛇,Животное: Крылатый Змей,Bestia: Serpiente Alada,Fera - Serpente Alada,4128894,,,,,,,,,4128876
679,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training Dummy,,,Trainingsattrappe,训练假人,Тренировочный Манекен,Muñeco de Entrenamiento,Boneco de Treinamento,4128894,,,,,,,,,4128876
689,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dragonflight, Black - Bait",,,Drachenschwarm - Schwarz - Köder,黑龙军团 - 诱饵,Черные Драконы: Наживка,"Vuelo de Dragones, Negro: Cebo","Revoada de Dragões, Negra: Isca",4128894,,,,,,,,,4128876
709,25,1023,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,Battleground Neutral,,,Schlachtfeld Neutral,战场中立单位,Поле Боя: Нейтральные,Neutral en Campo de Batalla,Campo de Batalha Neutro,4128894,,,,,,,,,4128876
729,41,434,589,0,0,0,0,0,0,0,-42000,0,0,16,2,0,0,892,Frostwolf Clan,,,Frostwolfklan,霜狼氏族,Азеротский Клан Северного Волка,Clan Lobo Gélido,Clã Lobo do Gelo,4128894,The Frostwolf Clan seeks to drive out the dwarves of the Stormpike Expedition from Alterac Valley.,,,Der Frostwolfklan will die Zwerge der Sturmlanzentruppe aus dem Alteractal vertreiben.,霜狼氏族正在努力将雷矛探险队赶出奥特兰克山谷。,Клан Северного Волка стремится изгнать дворфов из клана Грозовой Вершины из Альтеракской Долины.,El Clan Lobo Gélido busca expulsar a los enanos de la Expedición Pico Tormenta del Valle Alterac.,O Clã Lobo do Gelo busca expulsar os anões da Expedição Lançatroz do Vale de Alterac.,4128894
730,40,589,434,0,0,0,0,0,0,0,-42000,0,0,16,2,0,0,891,Stormpike Guard,,,Sturmlanzengarde,雷矛卫队,Стража Грозовой Вершины,Guardia Pico Tormenta,Guarda de Lançatroz,4128894,"The Stormpike Dwarves have set up residence in Alterac Valley, where they're locked in battle with the Frostwolf Orcs.",,,Die Sturmlanzenzwerge haben sich im Alteractal niedergelassen und befinden sich dort im erbitterten Kampf mit den Frostwolforcs.,一群在奥特兰克山谷建立了永久居所的矮人，正与霜狼氏族的兽人激烈交战中。,"Отряд дворфов из Клана Грозовой Вершины, вынужденный обосноваться в Альтеракской Долине из-за Орков Клана Северного Волка.","Los enanos Pico Tormenta han establecido residencia en el Valle Alterac, donde están librando batalla con los orcos Lobo Gélido.","Os anões Lançatroz estabeleceram residência no Vale de Alterac, onde estão em batalha contra os Orcs Lobo do Gelo.",4128894
749,42,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hydraxian Waterlords,,,Hydraxianer-Wasserfürsten,海达希亚水元素,Гидраксианские Повелители Вод,Srs. del Agua de Hydraxis,Senhores das Águas Hidraxianos,4128894,These elementals have made their home on the islands east of Azshara.  Sworn enemies of the armies of Ragnaros.,,,Diese Elementare haben ihre Heimat auf den Inseln östlich von Azshara gefunden. Sie sind erklärte Feinde der Armeen von Ragnaros.,这些元素生物定居于艾萨拉的东部的一座小岛上，是拉格纳罗斯及其军团的死敌。,Эти элементали воды обосновались на островах к востоку от Азшары. Заклятые враги Рагнароса.,Estos elementales han hecho su hogar en las islas al este de Azshara. Enemigos jurados de los ejércitos de Ragnaros.,Esses elementais estabeleceram seu lar nas ilhas a leste de Azshara. Inimigos jurados dos exércitos de Ragnaros.,4128894
750,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sulfuron Firelords,,,Sulfuron-Feuerfürsten,萨弗隆火元素,Сульфуронские Повелители Огня,Señores del Fuego de Sulfuron,Senhores do Fogo de Sulfuron,4128894,,,,,,,,,4128876
769,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gizlock's Dummy,,,Gizlocks Attrappe,吉兹洛克的假人,Манекен-Мишень Гизлока,Muñeco de Gizlock,Boneco de Bugitranca,4128894,,,,,,,,,4128876
770,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gizlock's Charm,,,Gizlocks Talisman,吉兹洛克的护符,Оберег Гизлока,Talismán de Gizlock,Amuleto de Bugitranca,4128894,,,,,,,,,4128876
771,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gizlock,,,Gizlock,吉兹洛克,Гизлок,Gizlock,Bugitranca,4128894,,,,,,,,,4128876
789,43,1023,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,Moro'gai,,,Moro'gai,莫洛加,Моро'гай,Moro'gan,Moro'gai,4128894,This faction of Draenei from across the Dark portal is trying to make a new home in the Swamps of Sorrow while beset by strife and the madness of their kin.,,,"Diese Fraktion der Draenei von jenseits des Dunklen Portals versucht, sich in den Sümpfen des Elends eine neue Heimat aufzubauen, während sie unter Zwietracht und dem Wahnsinn ihrer Verwandten leidet.",这支来自黑暗之门的德莱尼阵营正试图在悲伤沼泽中建立新的家园，然而他们不仅面临着内部纷争，还要应对族人的疯狂。,"Эта фракция дренеев, пришедшая через Тёмный портал, пытается обрести новый дом в Болоте Печали, несмотря на внутренние раздоры и безумие своих сородичей.","Esta facción de Draenei del otro lado del Portal Oscuro está intentando establecer un nuevo hogar en los Pantanos de la Pena, mientras enfrentan la lucha y locura de sus congéneres.",Esta facção de Draenei vindos através do Portal Negro está tentando construir um novo lar nos Pântano das Mágoas enquanto são assediados por conflitos e pela loucura de seus parentes.,4128876
790,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spirit Guide - Alliance,,,Geisterführer - Allianz,灵魂向导 - 联盟,Хранитель Душ Альянса,Guía Espiritual: Alianza,Espírito-guia - Aliança,4128894,,,,,,,,,4128876
809,44,1023,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,Shen'dralar,,,Shen'dralar,辛德拉,Шен'дралар,Shen'dralar,Shen'dralar,4128894,"A remnant of the once powerful elves living in Dire Maul, yet still wise and knowledgeable about great secrets. ",,,Ein Überbleibsel der einst mächtigen Elfen von Düsterbruch – weise und noch immer im Besitz großer Geheimnisse.,一群居住在厄运之槌的精灵后裔，他们仍然具有着相当渊博的智慧与学识，并保守着一些伟大的秘密。,"Последние эльфы Забытого Города утратили былое могущество, но все еще хранят знания о древних тайнах.","Un remanente de los poderosos elfos que vivieron en La Masacre, pero aún sabios y conocedores de grandes secretos.","Os remanescentes dos poderosos elfos que viveram em Gládio Cruel, ainda sábios e conhecedores de grandes segredos.",4128894
829,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ogre (Captain Kromcrush),,,Oger (Hauptmann Krombruch),食人魔（克罗卡斯队长）,Огр: Капитан Давигром,Ogro (Capitán Kromcrush),Ogro (Capitão Kebrapaw),4128894,,,,,,,,,4128876
849,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spirit Guide - Horde,,,Geisterführer - Horde,灵魂向导 - 部落,Хранитель Душ Орды,Guía Espiritual: Horda,Espírito-guia - Horda,4128894,,,,,,,,,4128876
869,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaedenar,,,Jaedenar,加德纳尔,Джеденар,Jaedenar,Jaedenar,4128894,,,,,,,,,4128876
889,46,434,589,0,0,0,0,0,0,0,-42000,0,0,16,2,0,0,892,Warsong Outriders,,,Vorhut des Kriegshymnenklans,战歌氏族,Всадники Песни Войны,Escoltas Grito de Guerra,Pioneiros do Brado Guerreiro,4128894,"Fierce orcs of the Warsong Clan, locked in battle against the Silverwing Sentinels in Warsong Gulch.",,,"Kampferprobte Orcs des Kriegshymnenklans, die sich in der Schlacht um die Kriegshymnenschlucht den Schildwachen der Silberflügel entgegenstellen.",战歌氏族是最具攻击性的兽人氏族，目前正与暗夜精灵的银翼哨兵部队在战歌峡谷激烈地交战中。,"Грозные орки из Клана Песни Войны, схватившиеcя с Среброкрылыми Часовыми в боях за контроль над Ущельем Песни Войны.","Orcos feroces del Clan Grito de Guerra, enfrentándose a los Centinelas Ala de Plata en el Cañón Grito de Guerra.","Orcs ferozes do Clã Brado Guerreiro, em batalha contra os Sentinelas Asa de Prata em Ravina Brado Guerreiro.",4128894
890,45,589,434,0,0,0,0,0,0,0,-42000,0,0,16,2,0,0,891,Silverwing Sentinels,,,Schildwachen der Silberflügel,银翼要塞,Среброкрылые Часовые,Centinelas Ala de Plata,Sentinelas da Asa de Prata,4128894,"Staunch defenders of Ashenvale, locked in battle against the Warsong Outriders in Warsong Gulch.",,,"Unerschütterliche Verteidiger von Eschental, die sich den Kriegshymnenvorreitern in der Kriegshymnenschlucht entgegenstellen.",灰谷地区坚定的守卫者，目前正与战歌氏族在战歌峡谷中激烈交战。,"Доблестные защитники Ясеневого Леса, сражающиеся со Всадниками Песни Войны за владычество в Ущелье Песни Войны.","Fervientes defensores de Frondavil, eternos rivales de Los Escoltas Grito de Guerra en el Cañón Grito de Guerra.","Defensores firmes de Vale Gris, em batalha contra os Cavaleiros do Brado Guerreiro em Ravina Brado Guerreiro.",4128894
891,47,589,434,0,0,0,0,0,0,0,-42000,0,0,24,2,0,0,0,Alliance Forces,,,Allianz-Streitkräfte,联盟部队,Силы Альянса,Fuerzas de la Alianza,Forças da Aliança,4128894,,,,,,,,,4128876
892,48,434,589,0,0,0,0,0,0,0,-42000,0,0,24,2,0,0,0,Horde Forces,,,Horde-Streitkräfte,部落军队,Силы Орды,Fuerzas de la Horda,Forças da Horda,4128894,,,,,,,,,4128876
893,55,434,589,0,0,0,0,0,0,2500,-42000,0,0,16,2,0,0,67,Revantusk Trolls,,,Trolls der Bruchhauer,恶齿巨魔,Тролли Сломанного Клыка,Trols Sañadiente,Trolls Revatusco,4128894,The Revantusk Trolls are a tribe of Forest Trolls in the Hinterlands seeking closer ties to the Horde.,,,"Die Revantusk-Trolle sind ein Stamm der Waldtrolle in den Hinterlanden, der engere Bande zur Horde sucht.",恶齿巨魔是一支生活在辛特兰的森林巨魔部族，他们渴望与部落建立更紧密的联系。,"Тролли Сломанного Клыка - это племя лесных троллей, обитающее во Внутренних Землях и стремящееся к более тесным связям с Ордой.",Los Trols Sañadiente son una tribu de Trols del Bosque en las Tierras del Interior que buscan estrechar lazos con la Horda.,Os Trolls Revatusco são uma tribo de Trolls da Floresta nas Terras Interiores que buscam laços mais estreitos com a Horda.,4128876
909,50,1023,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,Darkmoon Faire,,,Dunkelmond-Jahrmarkt,暗月马戏团,Ярмарка Новолуния,Feria de la Luna Negra,Feira de Negraluna,4128894,A traveling fair that showcases the weird and the extraordinary.  Often spotted in Elwynn Forest and Mulgore.,,,"Ein reisender Jahrmarkt, der das Seltsame und Außergewöhnliche präsentiert. Oft zu finden im Wald von Elwynn und in Mulgore.",一个向全世界展示着各类珍奇异宝的旅行马戏团。他们经常会访问艾尔文森林和莫高雷。,"Ярмарка, на которой можно найти много странного и диковинного. Ее часто можно увидеть в Элвинском Лесу и Мулгоре.",Una feria viajera que exhibe lo extraño y lo extraordinario. A menudo vista en el Bosque de Elwynn y Mulgore.,Uma feira ambulante que exibe o estranho e o extraordinário. Frequentemente vista na Floresta de Elwynn e Mulgore.,4128894
910,54,1023,0,0,0,0,0,0,0,-42000,0,0,0,0,0,0,0,0,Brood of Nozdormu,,,Brut von Nozdormu,诺兹多姆的子嗣,Род Ноздорму,Linaje de Nozdormu,Prole de Nozdormu,4128894,The descendants of the Bronze Dragonflight are the guardians of time and care little for the mortal races.,,,Die Nachfahren des bronzenen Drachenschwarms sind die Hüter der Zeit und kümmern sich wenig um die sterblichen Völker.,青铜龙军团的后裔乃是时间的守护者，对凡间诸族鲜少在意。,Эти потомки Бронзовых Драконов охраняют само Время и не слишком интересуются делами смертных.,Los descendientes del Vuelo de Dragones de Bronce son los guardianes del tiempo y poco les importa las razas mortales.,Os descendentes da Revoada de Bronze são os guardiões do tempo e pouco se importam com as raças mortais.,4128894
912,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Might of Kalimdor,,,Macht von Kalimdor,卡利姆多联军,Армия Калимдора,Poder de Kalimdor,Poder de Kalimdor,4128894,,,,,,,,,4128892
914,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLAYER, High Elf",,,"SPIELER, Hochelf",高等精灵(玩家),ИГРОК: Высший Эльф,"JUGADOR, Alto Elfo","JOGADOR, Elfo Alto",4128894,,,,,,,,,4128876
915,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armies of C'Thun,,,Armeen von C'Thun,克苏恩的军队,Армии К'Туна,Ejércitos de C'thun,Exércitos de C'thun,4128894,,,,,,,,,4128876
916,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silithid Attackers,,,Silithiden-Angreifer,异种虫攻击者,Силитиды-Захватчики,Atacantes Silítidos,Atacantes Silitídeos,4128894,,,,,,,,,4128876
917,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Ironforge Brigade,,,Die Eisenschmiedebrigade,铁炉堡军团,Дружина Стальгорна,Brigada de Forjaz,A Brigada de Altaforja,4128894,,,,,,,,,4128876
918,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RC Enemies,,,RC-Feinde,RC敌人,ДУ Противники,CR Enemigos,RC Enemies,4128894,,,,,,,,,4128844
919,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RC Objects,,,RC-Objekte,RC物体,ДУ Объекты,CR Objetos,RC Objects,4128894,,,,,,,,,4128844
920,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red,,,Rot,红,Красные,Rojo,Vermelho,4128894,,,,,,,,,4128844
921,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blue,,,Blau,蓝,Синие,Azul,Azul,4128894,,,,,,,,,4128844
927,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLAYER, Goblin",,,"SPIELER, Goblin",地精(玩家),ИГРОК: Гоблин,"JUGADOR, Goblin","JOGADOR, Goblin",4128894,,,,,,,,,4128876
928,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scourge Invaders,,,Geißel-Invasoren,天灾入侵者,Захватчики Плети,Invasores de la Plaga,Invasores do Flagelo,4128894,,,,,,,,,4128844
931,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Test Faction (not a real faction),,,Testfraktion (keine echte Fraktion),测试阵营（虚构阵营）,Тестовая Фракция (ненастоящая фракция),Test Faction (Not a Real Faction),Test Faction (Not a Real Faction),4128894,This faction only exists to test the editing of faction names and descriptions...,,,Diese Fraktion existiert nur zum Testen von Fraktionsnamen und -beschreibungen...,这个阵营只是为了测试阵营名称和描述的编辑而存在...,"Эта фракция существует только для того, чтобы протестировать редактирование названий и описаний фракций...",Esta facción solo existe para probar la edición de nombres y descripciones de facciones...,Esta facção existe apenas para testar a edição dos nomes e descrições das facções...,4128894
950,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ToWoW - Flag,,,ToWoW - Flagge,ToWoW - 旗帜,ToWoW: Флаг,ToWoW - Flag,ToWoW - Flag,4128894,,,,,,,,,4128844
951,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ToWoW - Flag Trigger Alliance (DND),,,ToWoW - Allianz-Flaggenauslöser (DND),ToWoW - 联盟旗帜触发器（DND）,ToWoW — Флаг-триггер: Альянс(DND),ToWoW - Flag Trigger Alliance (DND),ToWoW - Flag Trigger Alliance (DND),4128894,,,,,,,,,4128844
954,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ToWoW - Flag Trigger Horde (DND),,,ToWoW - Horde-Flaggenauslöser (DND),ToWoW - 部落旗帜触发器（DND）,ToWoW - Флаг-триггер: Орда(DND),ToWoW - Flag Trigger Horde (DND),ToWoW - Flag Trigger Horde (DND),4128894,,,,,,,,,4128844
1001,34,178,589,256,0,0,0,0,0,0,-42000,3500,0,17,2,17,0,67,Durotar Labor Union,,,Arbeitsunion von Durotar,杜隆塔尔工会,Профсоюз Дуротара,Sindicato de Trabajadores de Durotar,Sindicato dos Trabalhadores de Durotar,4128894,The Durotar Labor Union is a group of Goblins that joined the Horde after defecting from the Venture Co. They're eager to prove themselves as capable members of the Horde.,,,"Die Arbeitsunion von Durotar ist eine Gruppe Goblins, die nach ihrer Abkehr von der Venture Company der Horde beitraten. Sie sind entschlossen, sich als fähige Mitglieder der Horde zu beweisen.",杜隆塔尔工会是一支从风险投资公司叛逃后加入部落的地精组织。他们正急于证明自己配得上部落成员的身份。,"Профсоюз Дуротара - это группа Гоблинов, которые присоединились к Орде после ухода из Торговой Компании. Они стремятся проявить себя как способные члены Орды.",El Sindicato Laboral de Durotar es un grupo de Goblins que se unieron a la Horda después de desertar Ventura y Cía. Están ansiosos por demostrar que son miembros capaces de la Horda.,O Sindicato Trabalhista de Durotar é um grupo de Goblins que se uniram à Horda após desertarem da Empreendimentos S.A. Eles estão ansiosos para provar seu valor como membros competentes da Horda.,4128876
1004,-1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brotherhood of the Horse,,,Bruderschaft des Pferdes,铁马兄弟会,Братство Коня,Hermandad del Caballo,Irmandade do Cavalo,4128894,The Gallant Knights of Azeroth ride into battle upon their armored steeds to prevent the invasion of their homeland.,,,"Die Galanten Ritter von Azeroth reiten auf gepanzerten Streitrossen in die Schlacht, um die Invasion ihrer Heimat zu verhindern.",英勇的艾泽拉斯骑士骑着他们的装甲战马奔赴战场，阻止敌人入侵他们的家园。,"Доблестные Рыцари Азерота скачут в бой на своих закованных в броню конях, чтобы предотвратить вторжение на свою родину.",Los Valientes Caballeros de Azeroth cabalgan hacia la batalla sobre sus caballos acorazados para prevenir la invasión de su tierra natal.,Os Cavaleiros Galantes de Azeroth cavalgam para a batalha em seus corcéis armadurados para evitar a invasão de sua terra natal.,4128844
1005,-1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sythegore Arm,,,Sythegore-Arm,赛斯戈尔之臂,Рука Сайзгора,Brazo Segasangre,Braço Sythegore,4128894,"Elite raiders of the Blackrock Clan, now unleashed upon Elwynn Forest to see it burn.",,,"Elitekämpfer des Schwarzfelsklans, die nun in den Wald von Elwynn ausgesandt wurden, um ihn in Flammen aufgehen zu lassen.",黑石氏族的精英掠夺者们，如今被派往艾尔文森林，亲眼见证它被焚毁的命运。,"Элитные рейдеры  из Клана Черной Горы, выпущенные на волю в Элвиннский лес, чтобы сжечь его дотла.","Jinetes de élite del Clan Roca Negra, ahora desatados en el Bosque de Elwynn para verlo arder.","Invasores de elite do Clã Rocha Negra, agora soltos sobre a Floresta de Elwynn para vê-la queimar.",4128844
1006,-1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keepers of Outerend,,,Hüter von Outerend,外域守护者,Хранители Внешнего Предела,Guardianes de Outrend,Guardiões de Outerend,4128894,"These stalwart servants have kept the relic Outerend safe for a dozen millennia. With the coming darkness, they now seek to guide mortals to protect Azeroth.",,,Diese standhaften Diener haben das Relikt Outerend über Jahrtausende bewahrt. Angesichts der nahenden Dunkelheit suchen sie nun nach sterblichen Verbündeten im Kampf um Azeroth.,这些忠诚的守护者已保卫古老的圣地“外域”长达万年之久。如今黑暗将至，他们正引导凡人勇士为艾泽拉斯而战。,Эти стойкие служители хранили реликвию Внешнего Предела на протяжении десятков тысячелетий. С наступлением тьмы они стремятся направить смертных на защиту Азерота.,"Estos servidores leales han mantenido la reliquia Outerend a salvo durante docenas de milenios. Con la oscuridad que se avecina, ahora buscan guiar a los mortales a luchar por Azeroth.","Esses fiéis servos guardaram a relíquia Outerend por doze milênios. Com a escuridão que se aproxima, agora buscam guiar os mortais a lutar por Azeroth.",4128844
